Restaurant Name,City,Address,Locality,Longitude,Latitude,Cuisines,Price range
Burger King,Gurgaon,"Ground Floor, DT City Centre Mall, MG Road, Gurgaon","DT City Centre Mall, MG Road",77.0807295,28.4792485,"Burger, Fast Food",2
Club Mojo,Gurgaon,"CS-211, Level 2, DT City Centre Mall, MG Road, Gurgaon","DT City Centre Mall, MG Road",77.0808194,28.4788089,"North Indian, Chinese",4
KFC,Gurgaon,"Ground Floor, DT City Centre Mall, MG Road, Gurgaon","DT City Centre Mall, MG Road",77.0808644,28.479127,"American, Fast Food, Burger",2
Not Just Paranthas,Gurgaon,"2nd Floor, DT City Centre Mall, MG Road, Gurgaon","DT City Centre Mall, MG Road",77.0808644,28.4788581,North Indian,3
Shree Rathnam,Gurgaon,"212, DT City Centre Mall, MG Road, Gurgaon","DT City Centre Mall, MG Road",77.0806845,28.4787511,"South Indian, North Indian, Chinese",2
Mogli's Coffee,Gurgaon,"Shop 219, 2nd Floor, DLF City Center Mall, MG Road, Gurgaon","DT City Centre Mall, MG Road",77.08076142,28.47907544,Cafe,1
Pind Balluchi,Gurgaon,"DT Mega Mall, 3rd Floor, DLF Phase 1, Gurgaon","DT Mega Mall, DLF Phase 1",77.0931234,28.4757509,"North Indian, Mughlai",2
Sip n Bite,Gurgaon,"Food Court, 3rd Floor, DLF Mega Mall, DLF Phase 1, Gurgaon","DT Mega Mall, DLF Phase 1",77.09314417,28.47571545,"North Indian, Chinese, Continental",2
Abar Khabo,Gurgaon,"3rd Floor, K4, DT Mega Mall, DLF Phase 1, Gurgaon","DT Mega Mall, DLF Phase 1",77.09307712,28.47579915,Bengali,2
Moti Mahal Delux,Gurgaon,"LG 24, DLF Mega Mall, Golf Course Road, DLF Phase 1, Gurgaon","DT Mega Mall, DLF Phase 1",77.093094,28.476268,North Indian,3
The Lost Mughal,Gurgaon,"DT Mega Mall, Golf Course Road, A Block, Sector 53, DLF Phase 1, Gurgaon","DT Mega Mall, DLF Phase 1",77.09335204,28.47565209,"North Indian, Mughlai, Biryani",2
Fortune Deli - Fortune Select Excalibur,Gurgaon,"Fortune Select Excalibur, Sohna Road, Gurgaon","Fortune Select Excalibur, Sohna Road",77.0411995,28.4164952,Bakery,3
India on my Plate - Fortune Select Excalibur,Gurgaon,"Fortune Select Excalibur, Sohna Road, Gurgaon","Fortune Select Excalibur, Sohna Road",77.0411995,28.4164952,"North Indian, Mughlai",4
Orchid - Fortune Select Global,Gurgaon,"Fortune Select Global, Global Arcade, MG Road, Gurgaon","Fortune Select Global, MG Road",77.1031649,28.4818475,"North Indian, Chinese, Continental",4
Hungry Buffoons,Gurgaon,"Basement Parking, Level 1, Global Foyer Mall, Golf Course Road, Gurgaon","Global Foyer Mall, Golf Course Road",77.0950645,28.460459,"North Indian, Italian, Mexican",1
Karim's,Gurgaon,"GF-4, Global Foyer Mall, Sector 43, Gurgaon","Global Foyer Mall, Golf Course Road",77.0948924,28.4603029,"Mughlai, North Indian",3
Manhattan Brewery & Bar Exchange,Gurgaon,"1st Floor, Global Foyer Mall, Sector 43, Golf Course Road, Gurgaon","Global Foyer Mall, Golf Course Road",77.0950273,28.460271,"Finger Food, American, Continental, North Indian, Italian",4
Di Miso,Gurgaon,"11, Ground Floor, Global Foyer Mall, Golf Course Road, Gurgaon","Global Foyer Mall, Golf Course Road",77.0946226,28.460546,"Korean, Japanese, Chinese, Asian",3
Kuuraku,Gurgaon,"Ground Floor, Global Foyer Mall, Golf Course Road, Gurgaon","Global Foyer Mall, Golf Course Road",77.0946989,28.4604087,Japanese,3
Vapour Bar Exchange,Gurgaon,"Global Foyer Mall, Golf Course Road, Gurgaon","Global Foyer Mall, Golf Course Road",77.0949823,28.4603115,"Continental, Finger Food, Chinese, North Indian",3
19 Flavours Biryani,Gurgaon,"Global Foyer Mall, Sector 43, Golf Course Road, Gurgaon","Global Foyer Mall, Golf Course Road",77.0954319,28.4604444,"Mughlai, Hyderabadi",2
Bhai Ji Foods,Gurgaon,"DLF Golf Links, Near American Express, Golf Course Road, Gurgaon",Golf Course Road,77.0971853,28.4543812,"North Indian, Chinese",1
Captain Bill$ Deliverz,Gurgaon,"Golf Course Road, Gurgaon",Golf Course Road,77.08932303,28.43230959,"North Indian, Chinese, Fast Food",3
Curry n Phulka,Gurgaon,"Near Genpact, Paras Hospital Road, Golf Course Road, Gurgaon",Golf Course Road,77.0979495,28.4494782,"North Indian, Chinese",2
Jaguar,Gurgaon,"Opposite Genpact, Golf Course Road, Gurgaon",Golf Course Road,77.0986339,28.4499246,"Chinese, North Indian",2
Jalsa Lounge,Gurgaon,"Jalsa Builiding, Golf Course Road, Gurgaon",Golf Course Road,77.0941432,28.4667953,"North Indian, Chinese",2
Lord of Grillz,Gurgaon,"Shop 2 & 3, La Mart, La Lagune, Golf Course Road, Gurgaon",Golf Course Road,77.1042874,28.4372372,"Chinese, North Indian, Italian, Continental",2
Midnight Cravings Beyond Control,Gurgaon,"Plot 414, Sector 53, Golf Course Road, Gurgaon",Golf Course Road,77.0975132,28.4369224,"North Indian, Mughlai, Chinese",2
Outback,Gurgaon,"Sector 53/54 Round About, Near Audi Showroom, Golf Course Road, Gurgaon",Golf Course Road,77.1047562,28.4324764,"Continental, North Indian",3
The Cinnamon Kitchen,Gurgaon,"Plot 391, Saraswati Kunj, Sector 53, Golf Course Road, Gurgaon",Golf Course Road,77.0974101,28.4370522,"North Indian, Chinese",2
Dudleys,Gurgaon,"Plot 1605, Sector 53, Golf Course Road, Gurgaon",Golf Course Road,77.102108,28.441123,"American, Continental, Burger",3
56 Ristorante Italiano,Gurgaon,"Ground Floor, Vatika Atrium, Golf Course Road, Gurgaon",Golf Course Road,77.1019957,28.4400925,Italian,4
All Time Cafe,Gurgaon,"Plot 26, Saraswati Kunj, Opposite Alchemist Hospital, Golf Course Road, Gurgaon",Golf Course Road,77.1039229,28.4393747,"North Indian, Chinese, Thai",2
Baba's,Gurgaon,"Opposite Metro Pillar 200, Near Suncity, Golf Course Road, Gurgaon",Golf Course Road,77.1042012,28.434018,"North Indian, Mughlai",2
Chilli Indiana,Gurgaon,"12, Saraswati Kunj, Opposite Park Hospital, Sector 54, Golf Course Road, Gurgaon",Golf Course Road,77.1032552,28.4396385,Italian,2
Go Kylin,Gurgaon,"Golf Course Road, Gurgaon",Golf Course Road,77.09865443,28.43823059,"Japanese, Chinese, Asian, Malaysian, Thai, Vietnamese",3
Just for Chai,Gurgaon,"1185, Near Ocus Technopolis Building, Golf Course Road, Gurgaon",Golf Course Road,77.1025313,28.4411247,Cafe,1
Kabab Mistri,Gurgaon,"Golf Course Road, Gurgaon",Golf Course Road,77.1004268,28.4372138,"North Indian, Mughlai, Biryani",2
Nashta,Gurgaon,"Sector 53, Golf Course Road, Gurgaon",Golf Course Road,77.10256,28.441297,"Healthy Food, Continental",2
Nooba,Gurgaon,"Near IBIS Hotel, Golf Course Road, Gurgaon",Golf Course Road,77.0987588,28.4461485,Chinese,3
Side Wok,Gurgaon,"Ground Floor, MPD Tower, Opposite Magnolias, DLF 5, Golf Course Road, Gurgaon",Golf Course Road,77.0971853,28.4549192,"Burmese, Chinese, Japanese, Malaysian, Thai",4
Takamaka,Gurgaon,"1st Floor, The Palm Springs Plaza, Golf Course Road, Gurgaon",Golf Course Road,77.1015446,28.4451163,"North Indian, Continental, Italian",3
The Ark,Gurgaon,"Address One, Second Floor, Next to Hilton Double Tree Hotel, Baani, Sector 56, Golf Course Road, Gurgaon",Golf Course Road,77.105038,28.4218116,"Seafood, Mediterranean",4
The Gathering Hut,Gurgaon,"Opposite Magnolia Apartment, Golf Course Road, Gurgaon",Golf Course Road,77.0974101,28.4545373,"North Indian, Chinese",2
Wangchuk's Ladakhi Kitchen,Gurgaon,"2nd Floor, Jalsa Building, Opposite Arjun Marg, Golf Course Road, Gurgaon",Golf Course Road,77.0940831,28.4663219,"Tibetan, Nepalese",2
Daawat-e-Kashmir,Gurgaon,"Navkriti Building, Golf Course Road, Gurgaon",Golf Course Road,77.109638,28.4247729,"Kashmiri, Mughlai",3
La Pino'z Pizza,Gurgaon,"94-D, Opposite Vatika Towers, Sector-53, Main Golf Course Road, Gurgaon",Golf Course Road,77.10288294,28.43849033,"Pizza, Mexican, Chinese, Italian",3
The Diet Kitchen,Gurgaon,"Golf Course Road, Gurgaon",Golf Course Road,77.0956926,28.4604777,"Continental, Healthy Food",2
Om Sweets & Snacks,Gurgaon,"2nd Floor, Food Court, Hongkong Bazaar, Sector 57, Gurgaon","Hong Kong Bazaar Mall, Sector 57, Gurgaon",77.0904863,28.4211432,"North Indian, South Indian, Street Food, Mithai",2
Subway,Gurgaon,"17, 1st Floor, Hongkong Bazar Mall, Sector 57, Gurgaon","Hong Kong Bazaar Mall, Sector 57, Gurgaon",77.0906308,28.4210196,"American, Fast Food, Salad, Healthy Food",2
Taste of Tamil Nadu,Gurgaon,"23-24, 1st Floor, Hong Kong Bazar, Sector 57, Gurgaon","Hong Kong Bazaar Mall, Sector 57, Gurgaon",77.0904863,28.4208742,"South Indian, Chinese, North Indian",1
The Bridge - Hotel Clark Inn Gurgaon,Gurgaon,"Hotel Clark Inn, Plot 45/46, Old Judicial Complex, Sector 15, Gurgaon","Hotel Clark Inn, Sector 15",77.033939,28.4576098,"North Indian, Chinese",3
Illusion The Lounge Bar - Hotel Clark Inn Gurgaon,Gurgaon,"Hotel Clark Inn, Plot 45/46, Old Judicial Complex, Sector 15, Gurgaon","Hotel Clark Inn, Sector 15",77.0338804,28.4576265,"North Indian, Chinese",3
Gardenia - Hotel Grenville,Gurgaon,"Hotel Grenville, 29/4, Sector 14, Gurgaon","Hotel Grenville, MG Road",77.0386607,28.4655997,"North Indian, Continental, Chinese",3
Call For Cuisine - Hotel Grenville,Gurgaon,"Hotel Grenville, 29/4, Near Kalyani Hospital, Opposite SBI Gurgaon, Sector 14, Gurgaon","Hotel Grenville, MG Road",77.038546,28.4655681,"North Indian, Chinese",2
Armory - Hotel Haut.Monde,Gurgaon,"Hotel Haut.Monde, Part 1, Sector 15, Gurgaon","Hotel Haute.Monde, Sector 15",77.0382289,28.4553886,Finger Food,3
Citron - Hotel Haut.Monde,Gurgaon,"Hotel Haut Monde, Jharsa Road, Sector 15, Gurgaon","Hotel Haute.Monde, Sector 15",77.0382176,28.4553962,"North Indian, Chinese, Continental",3
Gabbar Meals,Gurgaon,"Shop 18, Metropark Food Court, HUDA City Centre Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon",77.0726806,28.459424,"North Indian, Mughlai",1
McDonald's,Gurgaon,"Metropark Food Court, HUDA City Centre Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon",77.0727706,28.4594327,"Fast Food, Burger",2
Crust Bistro,Gurgaon,"Food Court, HUDA City Center Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon",77.07272552,28.45938349,"Italian, Pizza",2
Dunkin' Donuts,Gurgaon,"Shop 3, HUDA City Centre Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon",77.0727706,28.4594327,"Burger, Desserts, Fast Food",2
Kabab Roll Cafe,Gurgaon,"Metropark Food Court, HUDA City Centre Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon",77.0727256,28.4593835,"North Indian, Mughlai",2
Starbucks,Gurgaon,"Ground Floor, South Wing, HUDA City Centre Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon",77.0725008,28.4588688,Cafe,2
Eggers Madhouse,Gurgaon,"11, Metropark Food Court, HUDA City Centre Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon",77.0726806,28.459424,Fast Food,2
Gallery CafÌ© - Hyatt Place,Gurgaon,"Hyatt Place,15/1, Old Delhi-Gurgaon Road, Sector 18, Udyog Vihar, Gurgaon",Hyatt Place Gurgaon,77.065948,28.5008981,Cafe,3
Coffee to Cocktail Bar - Hyatt Place,Gurgaon,"Hyatt Place,15/1, Old Delhi-Gurgaon Road, Sector 18, Udyog Vihar, Gurgaon",Hyatt Place Gurgaon,77.0659784,28.5008454,Drinks Only,4
Spice It - Hotel IBIS,Gurgaon,"Hotel IBIS, Block 1, Sector 53, Golf Course Road, Gurgaon","IBIS Hotel, Golf Course Road",77.0993934,28.4470228,"Fast Food, North Indian, Chinese",3
Nukkadwala,Gurgaon,"JMD Megapolis, Sector 48, Sohna Road, Gurgaon","JMD Megapolis Mall, Sohna Road",77.038187,28.419985,"Fast Food, Street Food",1
Power Play Resto Bar,Gurgaon,"Upper Ground Floor, JMD Regent Arcade, Near MGF Megacity Mall, MG Road, Gurgaon","JMD Regent Arcade Mall, MG Road",77.088553,28.4797315,"North Indian, American, Italian",3
Daikichi,Gurgaon,"UGF-02, JMD Regent Arcade Mall, MG Road, Gurgaon","JMD Regent Arcade Mall, MG Road",77.0886879,28.4797893,Japanese,3
The Atrium - By Jukaso It Suites,Gurgaon,"Jukaso It Suites, Plot 1, IDC Industrial Area, Near Sector 14, Gurgaon","Jukaso It Suites, Sector 14",77.0536264,28.4725545,"Asian, Bakery",3
Delhi - Kingdom of Dreams,Gurgaon,"Culture Gully, Kingdom of Dreams, Great Indian Nautanki Company Ltd., Auditorium Complex, Sector 29, Gurgaon","Kingdom of Dreams, Sector 29",77.0679481,28.4679413,Street Food,2
Lucknow - Kingdom of Dreams,Gurgaon,"Culture Gully, Kingdom of Dreams, Great Indian Nautanki Company Ltd., Auditorium Complex, Sector 29, Gurgaon","Kingdom of Dreams, Sector 29",77.0683484,28.4684937,Lucknowi,3
Longitude 77å¡03' Bar - Le Meridien Gurgaon,Gurgaon,"Le Meridien Gurgaon, Sector 26, Gurgaon Delhi Border, MG Road, Gurgaon","Le Meridien Gurgaon, MG Road",77.1081995,28.4805868,Finger Food,3
I-Kandy - Le Meridien Gurgaon,Gurgaon,"Le Meridien Gurgaon, Sector 26, Gurgaon Delhi Border, MG Road, Gurgaon","Le Meridien Gurgaon, MG Road",77.1087266,28.481264,Finger Food,4
Bella Cucina - Le Meridien Gurgaon,Gurgaon,"Le Meridien Gurgaon, Sector 26, Gurgaon Delhi Border, MG Road, Gurgaon","Le Meridien Gurgaon, MG Road",77.1087258,28.4812481,Italian,4
Bar Code - Leisure Inn,Gurgaon,"Leisure Inn, 17/6, Old Delhi Gurgaon Road, Sector 14, Gurgaon","Leisure Inn, Sector 14, Gurgaon",77.0395172,28.4705263,Finger Food,3
Bites - Leisure Inn,Gurgaon,"Leisure Inn, 17/6, Old Delhi Gurgaon Road, Sector 14, Gurgaon","Leisure Inn, Sector 14, Gurgaon",77.0395353,28.4705061,"North Indian, Continental, Asian",3
Outback Bar and Grill - Leisure Inn,Gurgaon,"Leisure Inn, 17/6, Old Delhi Gurgaon Road, Sector 14, Gurgaon","Leisure Inn, Sector 14, Gurgaon",77.0396702,28.4704989,"North Indian, Finger Food",3
Citrus Cafe - Lemon Tree Premier,Gurgaon,"Lemon Tree Premier, 48, Leisure Valley, Sector 29, Gurgaon","Lemon Tree Premier, Sector 29",77.0648668,28.4676295,"North Indian, Continental, Chinese",4
Ammu's South Indian Restaurant,Gurgaon,"3, Ground Floor, Vakil Market, Chakkarpur, MG Road, Gurgaon",MG Road,77.0809099,28.4734916,South Indian,1
Barista,Gurgaon,"Global Busines Park, MG Road, Gurgaon",MG Road,77.1023726,28.4805404,Cafe,2
Bengali By Nature,Gurgaon,"Shop 1016, Maruti Vihar, Chakkarpur, MG Road, Gurgaon",MG Road,77.0827529,28.4766191,"Fast Food, Chinese, Bengali",1
Burger Planet,Gurgaon,"Shop 7, Opposite to Universal Gym, Numberdar Market, Chakkarpur, Gurgaon, MG Road, Gurgaon",MG Road,77.085001,28.4771042,"North Indian, Chinese, Fast Food",1
Cafe Coffee Day,Gurgaon,"MG Road Metro Station, MG Road, Gurgaon",MG Road,77.0802349,28.4797836,Cafe,1
Chini Bowl,Gurgaon,"1st Floor, Essel Towers, MG Road, Gurgaon",MG Road,77.0761927,28.476072,"Chinese, Thai, Japanese, Tibetan",2
E Yum,Gurgaon,"Plot H-16/6, MG Road, Gurgaon",MG Road,77.10031841,28.47773187,"Continental, Italian, Mexican",2
Handi X-Press,Gurgaon,"Shop 4, Housing Board Complex, Saraswati Vihar, Chakarpur, MG Road, Gurgaon",MG Road,77.0828835,28.4761607,"North Indian, Chinese, Mughlai",2
Ion Club & Dining Lounge,Gurgaon,"12/14, UGF, JMD Arcade Mall, MG Road, Gurgaon",MG Road,77.088598,28.479691,"Continental, North Indian, Mughlai, Chinese",3
Komachi,Gurgaon,"TF 3A/3B/3C, 3rd Floor, MGF Plaza Mall, MG Road, Gurgaon",MG Road,77.0731066,28.4776351,Japanese,3
Mehfil-e-Handi,Gurgaon,"634, Saraswati Vihar, Chakarpur, MG Road, Gurgaon",MG Road,77.0829327,28.4760986,"North Indian, Chinese, Mughlai",1
Mezbaan's,Gurgaon,"SCO 20, Housing Board Shopping Complex, Saraswati Vihar, Near Union Bank, MG Road, Gurgaon",MG Road,77.0823932,28.4757777,"North Indian, Mughlai, Chinese",2
Mini Mahal Delux,Gurgaon,"217-A, 2nd Floor, City Center Mall, MG Road, Gurgaon",MG Road,77.0805946,28.4787425,"North Indian, Chinese",3
Pita Pan,Gurgaon,"4-B, Food Court, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon",MG Road,77.0803248,28.4805094,"Arabian, Lebanese",2
SBar Club & Lounge,Gurgaon,"1-4, Lower Ground Floor, Grand Mall, MG Road, Gurgaon",MG Road,77.0902166,28.4796672,Finger Food,4
China Club,Gurgaon,"Lobby Level, Tower C, Global Business Park, MG Road, Gurgaon",MG Road,77.1020369,28.4800544,"Chinese, Asian",4
Coriander Leaf,Gurgaon,"Ground Floor, Vatika Triangle, Sushant Lok 1, Behind DT City Center, MG Road, Gurgaon",MG Road,77.0811126,28.4775699,"Mughlai, Pakistani, North Indian",3
Doughlicious,Gurgaon,"Global Business Park, Ground Floor, Tower B, MG Road, Gurgaon",MG Road,77.1026087,28.4806694,"Bakery, Desserts, Fast Food",2
FreshMenu,Gurgaon,"MG Road, Gurgaon",MG Road,77.0820362,28.4800592,"Italian, Chinese, Continental, Thai, Mediterranean, Lebanese",2
L'Angoor,Gurgaon,"Lobby Level, Tower C, Global Business Park, MG Road, Gurgaon",MG Road,77.1020768,28.4806041,"American, Seafood, Italian, Japanese, Thai",4
The Cakelicious Factory,Gurgaon,"2nd Floor, Opposite Metro Pillar 57, Shanti Complex, Sikandarpur Market, MG Road, Gurgaon",MG Road,77.0963632,28.4821819,"Bakery, Desserts, Fast Food",1
Green's,Gurgaon,"SCO 23, Housing Board Shopping Complex, Saraswati Vihar, MG Road, Gurgaon",MG Road,77.0824381,28.4757372,"Chinese, North Indian, South Indian, Street Food",1
New Zaika,Gurgaon,"IFFCO Chowk, MG Road, Gurgaon",MG Road,77.0692631,28.477294,"North Indian, Chinese",2
Love Is Cakes,Gurgaon,"MG Road, Gurgaon",MG Road,77.0935886,28.4726847,Bakery,2
Costa Coffee,Gurgaon,"Ground Floor, MGF Mega City Mall, MG Road, Gurgaon","MGF Mega City Mall, MG Road",77.0894073,28.4798584,Cafe,2
Uforia,Gurgaon,"2nd Floor, MGF Mega City Mall, MG Road, Gurgaon","MGF Mega City Mall, MG Road",77.0892274,28.4798411,"Continental, Asian, North Indian, Italian",3
Vapour Pub & Brewery,Gurgaon,"2nd Floor, MGF Mega City Mall, MG Road, Gurgaon","MGF Mega City Mall, MG Road",77.0892792,28.4798031,"Finger Food, Continental, North Indian, Italian, Chinese",3
Pirates of Grill,Gurgaon,"Ground Floor, MGF Mega City Mall, MG Road, Gurgaon","MGF Mega City Mall, MG Road",77.0893563,28.4799415,"North Indian, Continental, Mughlai, Asian",4
Barista Creme Lavazza,Gurgaon,"Lower Ground Floor, MGF Metropolis Mall, MG Road, Gurgaon","MGF Metropolis Mall, MG Road",77.0823932,28.4785568,Cafe,2
Frozen Adda,Gurgaon,"Food Court, 2nd Floor, MGF Metropolis Mall, MG Road, Gurgaon","MGF Metropolis Mall, MG Road",77.0816737,28.4784876,"Ice Cream, Desserts",1
McDonald's,Gurgaon,"MGF Metropolis Mall, MG Road, Gurgaon","MGF Metropolis Mall, MG Road",77.0818967,28.479447,"Fast Food, Burger",2
Mr Idli Xpress,Gurgaon,"LG-33, Lower Ground Floor, MGF Metropolis Mall, MG Road, Gurgaon","MGF Metropolis Mall, MG Road",77.0817187,28.4792539,"South Indian, Chinese",1
buÌ©no,Gurgaon,"2nd Floor, Near Lifestyle, MGF Metropolis Mall, MG Road, Gurgaon","MGF Metropolis Mall, MG Road",77.0816737,28.478398,"Cafe, American, Desserts, Italian, Bakery",2
Starbucks,Gurgaon,"Upper Ground Floor, MGF Metropolis Mall, MG Road, Gurgaon","MGF Metropolis Mall, MG Road",77.0818667,28.4791426,Cafe,2
Al Kabab,Gurgaon,"9, Food Court, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",77.0803248,28.4803301,"North Indian, Mughlai",2
Bangkok 1,Gurgaon,"FC-10B, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",77.0802124,28.4802521,Thai,2
Barista,Gurgaon,"Ground Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",77.0800708,28.4809987,Cafe,2
Cafe Cravings,Gurgaon,"Shop 22, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",77.0802574,28.481108,"Cafe, Italian",2
Hello Sichuan,Gurgaon,"3rd Floor, Food Court, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",77.0802215,28.4806523,Chinese,2
McDonald's,Gurgaon,"Ground Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",77.0800417,28.4803729,"Fast Food, Burger",2
Rajasthali,Gurgaon,"3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",77.0802124,28.4808348,"Gujarati, Rajasthani",2
Street Foods by Punjab Grill,Gurgaon,"3rd Floor, Food Court, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",77.0803248,28.4803301,"Street Food, North Indian",2
Subway,Gurgaon,"Shop 4A, 3rd Floor, Food Court, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",77.0802124,28.4804762,"American, Fast Food, Salad, Healthy Food",2
Tibb's Frankie,Gurgaon,"Food Court, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",77.0801851,28.4803207,Fast Food,1
Tunday Kababi Dastarkhwan-e-Awadh,Gurgaon,"3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",77.08040039,28.48028198,"Mughlai, North Indian",2
Dunkin' Donuts,Gurgaon,"3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",77.0802349,28.4807697,"Burger, Desserts, Fast Food",2
Haldiram's,Gurgaon,"3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",77.0802798,28.4807292,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",2
Keventers,Gurgaon,"3rd Floor, Opposite PVR Cinemas, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",77.0802349,28.4807697,Beverages,1
Khaaja Chowk,Gurgaon,"3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",77.0801711,28.4805322,"North Indian, Mughlai, South Indian, Rajasthani, Street Food",3
Phantom,Gurgaon,"Shop 48 & 49, 2nd Floor , MGF Metropolitan, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",77.0802349,28.4808594,"North Indian, Continental, Chinese",3
Sage,Gurgaon,"Food Court, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",77.0801226,28.4805204,"Pizza, Italian",2
TGI Friday's,Gurgaon,"Ground Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",77.0801187,28.4810064,"American, Tex-Mex",4
The Belgian Fries Company,Gurgaon,"9 A, Food Court, 3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",77.0801674,28.4802478,"European, American, Street Food",1
The Grills King,Gurgaon,"Shop 1-5, Ground Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",77.0803727,28.4808767,"North Indian, Chinese, Continental",3
Chicago Pizza,Gurgaon,"FC-08B, Food Court, 3rd Floor, MGF Metropolitan, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",77.080144,28.4803174,Pizza,2
Suburbia - The Empire,Gurgaon,"2nd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",77.0802349,28.4811283,"Continental, European, North Indian",3
Viva Hyderabad,Gurgaon,"Food Court, 3rd Floor, MGF Metropolitan Mall","MGF Metropolitan Mall, MG Road",77.0802124,28.4803866,"Biryani, North Indian",2
